,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
11940,katanya otoriter kalau otoriter sepe i pemimpin korea utara mungkin yang tidur itu sudah dihukum mati sama kim jong ujian nasional,1,0,1,0,0,0,0,0,1,1,0,0
11941, gue cewek cantik kenapa rep an pada bilang gue disensor dah xf0 x9f x98 x82 ,0,1,0,0,0,0,0,0,0,0,0,0
11942, kalau aku jual amik untung teruk lima kali ganda aku charge goods and services tax yahudi ,0,0,0,0,0,0,0,0,0,0,0,0
11943, bukan cuma itu disensor nya demokrasi bahkan tidak menghargai intelektualitas seseorang orang tidak mau sekolah sama orang yang berjuang untuk pintar sampai dapat gelar prof pun nilainya sama cuma 1 suara ,0,0,0,0,0,0,0,0,0,0,0,0
11944,tiap pakai foto bapak sih kalau pakai wonho kenapa gue merasa kotor berdosa disensor dan menjijikkan ya ,0,1,0,0,0,0,0,0,0,0,0,0
11945, yang terbirit birit tunggang langgang lintang pukang dengar suara azan itu disensor lah nanti loh alaih ,0,0,0,0,0,0,0,0,0,0,0,0
11946,ketika kamu punya dua adik cowok masih bocah tapi yang satu sudah sunat dan tiba tiba yang kecil berbicara dan kok disensor aku kayak begini kok disensor abang kayak begitu bentuknya beda disensor wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
11947, ya tidak dikasih juga tidak papa biar tambah gelar baru pelanggar hak buruh belum kamu sengak disensor biasanya dari zaman soeha o sampai susilo bambang yudhoyono hal yang remeh temeh begini adalah tidak dibahas ,1,1,1,0,0,0,0,0,1,1,0,0
11948, kalau ingin mention gue lagi genapi dulu pengikut kamu ya disensor kamu mention gue lagi ras masuk kakus tidak ada waktu buat disensor disensor berfollower 2 digit ,1,1,1,0,0,0,0,0,1,1,0,0
11949,prabowo rekan teriak teriak menghujat jokowi disensor disensor jokowi diam tak membalas dalam diam jokowi membuktikan sebaliknya dengan bukti setelah 50 tahun indonesia menguasai 51 saham pt freepo indonesia prabowo rekan dalam diam ternyata mengharapkan dukungan as dengan janji jika,0,0,0,0,0,0,0,0,0,0,0,0
11950,80 rakyat jawa barat istikamah tetap dukung prabowo untuk menjadi presiden 2019 calon wakil presidennya terserah partai keadilan sejahtera,0,0,0,0,0,0,0,0,0,0,0,0
11951,mengintip motor gede iring iringan presiden as,0,0,0,0,0,0,0,0,0,0,0,0
11952,yang jelas otak ahok djarot sudah sangat tumpul sangat loyo dan stres sudah jebol harus dicopot dan diganti ,1,1,1,0,0,0,1,0,0,1,0,0
11954, ternyata senjata yang paling mematikan bukan bom nuklir tapi mulutnya yang ucap janji janji manis mau lamar tau taunya sudah lamar cewek lain juga dan astagfirullah ,0,0,0,0,0,0,0,0,0,0,0,0
11955,usir teroris buddha yang membunuh muslim rohingya usir kedutaan besar myanmar,1,0,0,1,1,1,0,0,0,0,0,1
11956, tidak ada tanda tanyanya upil disensor ,1,1,1,0,0,0,0,0,1,1,0,0
11957, wkwk masa burung kenari mau dipakai buat dokumentasi burung hantu harusnya atau burung disensor ,0,0,0,0,0,0,0,0,0,0,0,0
11959,abdul sattar edhi bapak sederhana yang memiliki ribuan armada ambulans gratis pernah ditanya kenapa kamu juga bantu orang kristen dan hindu dalam ambulansmu ia menjawab karena ambulansku lebih muslim darimu respect peace human ,0,0,0,0,0,0,0,0,0,0,0,0
11960, pak cik sudah tua nak apalah kuadrat pak cik nih boleh buat sepakat pakai kopiah meminta sedekah jual kismis dan dan pak cik muda lagi bila pak cik warna rambut kuning bawa duit perbanyak dan dan kita oke kan dan nini adalah disensor begitu begitu begitu xf0 x9f x90 xbc xf0 x9f x90 xbc xf0 x9f x90 ,1,1,1,0,0,0,0,0,1,1,0,0
11961, pilihan yang tepat dan masuk akal adalah menyatukan kader dan luar jawa oratornnya bak soekarno menggelora membawa militansi kader ke titik te inggi dan,0,0,0,0,0,0,0,0,0,0,0,0
11962,tanaman obat di halaman rumah ibu ku tumbuh subur alhamdulillah mengkudu buah dewa kencur jahe salam bawang merah jambu disensor juga ada dan lain lain ingin delima belum dapat hunting ah latepost 24 februari uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
11963, tidak bisa disensor dia ,1,1,1,0,0,0,0,0,1,1,0,0
11965, mantap usir kaum cina dari karawang,1,0,0,1,0,1,0,0,0,0,0,1
11966, biasa lah prof kaum kambing bengek ya begitu beda sedikit dibilang disensor tertawa sudah ,1,1,0,1,0,0,0,0,1,0,1,0
11967, iya memang bahasa disensor ,0,0,0,0,0,0,0,0,0,0,0,0
11968, bukan disensor tapi benar benar disensor ,1,1,1,0,0,0,0,1,0,1,0,0
11969,presiden akan tanam pohon tanda revitalisasi sungai citarum di jawa barat,0,0,0,0,0,0,0,0,0,0,0,0
11970,setelah terjadi peristiwa pemberontakan tidak 30 september 1965 oleh partai disensor indonesia menjadi tanda akhir dari pemerintahan orde lama ,0,0,0,0,0,0,0,0,0,0,0,0
11971, benamkan 2018 dan 2019 disensor anti islam ,1,0,1,0,1,0,0,0,0,0,0,1
11972,makanya rakyat juga sudah tidak sabar ingin lengserkan tapi para tokoh negeri pada takut sama santet jokowi dicari tokoh nasional yang berani,1,0,1,0,0,0,0,0,1,1,0,0
11973, ayo mana disensor kamu sini ,0,1,0,0,0,0,0,0,0,0,0,0
11974, kamu disensor lesung pipi itu kecacatan sekian xf0 x9f x98 x9c ,1,1,1,0,0,0,1,0,0,1,0,0
11975, jokowi pendusta pantas mundur ,1,0,1,0,0,0,0,0,1,1,0,0
11976, kiraan disensor ,0,1,0,0,0,0,0,0,0,0,0,0
11977, matamu disensor ,1,1,1,0,0,0,1,0,0,1,0,0
11978, kalau kamu di banding ar jauhlah koen manusia suka dilatih selet kok sudah menggilakan kamu tukang fitnah tukang fitnah sama dengan pemakan daging manusia nanti pak ai mana lagi kamu ikuti semoga orang medan cuma kamu saja yang disensor ,1,1,1,0,0,0,0,0,1,1,0,0
11979,mari kita ganyang partai disensor indonesia dari negara kesatuan republik indonesia ,1,0,0,1,0,0,0,0,1,0,0,1
11980, fiksi itu bersifat imajiner atau naratif dalam fiksi imajinasi tak ada hukumnya wajib percaya jadi boleh percaya boleh tidak sesuai narasi pemikiran masing masing orang dalam agama hukumnya wajib percaya pada firman nya dalam kitab,0,0,0,0,0,0,0,0,0,0,0,0
11981, dan kalau disensor dzimmi malah wajib kita jaga dan lindungi tapi juga ada batasan batasanya yaitu tentang ranah keagamaan kalau untuk urusan muamalah juga tidak,0,0,0,0,0,0,0,0,0,0,0,0
11982,miris sekarang ini apa yang tidak impor cangkul saja impor keahlian disensor hanya 1 tukang tipu disensor adalah begitu disensor enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan 2019 ganti presiden plonga plongo dunning kruger effect,1,1,0,1,0,0,0,0,1,0,1,0
11983,prabowo terpaksa kabur dan kini jadi akur uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
11984, jangan jadikan disensor disensor sial itu sebagai zikir harian kita semoga kurangkan dan jauhkan amin xe2 x98 xba xef xb8 x8f ,0,1,0,0,0,0,0,0,0,0,0,0
11985, bu mutmainah masih kenal bang gue dulu pelajaran islam suka mengikut sih haha kalau kristen pas jumatan kelasnya atau sabtu ,0,0,0,0,0,0,0,0,0,0,0,0
11986,pada sabtu 21 4 2018 pagi masyarakat adat badui akan kembali melanjutkan perjalanan menuju kantor gubernur banten di kawasan pusat pemerintahan provinsi banten kawasan pusat pemerintahan provinsi banten di curug kota serang seba baduy 2018 dw,0,0,0,0,0,0,0,0,0,0,0,0
11987, tidak sensitif nih kenapa mesti pakai kata bom sih nanti orang malah mengiranya wah di takjilnya ada bomnya bagaimana malah jadi bumerang kan ,0,0,0,0,0,0,0,0,0,0,0,0
11988,kementerian lingkungan hidup dan kehutanan upayakan pemerataan ekonomi melalui tora di kawasan hutan dan perhutanan sosial,0,0,0,0,0,0,0,0,0,0,0,0
11989, disensor represif anti islam ,1,0,1,0,1,0,0,0,0,1,0,0
11990,selamat jalan dana o tulisan yang menyentuh ,0,0,0,0,0,0,0,0,0,0,0,0
11991, itu bibir ky disensor bebek ,1,1,1,0,0,0,1,0,0,1,0,0
11992,tidak perlu teman yang genius jika yang disensor saja selalu ada untukmu dan ada fil dan kamil begadang ,0,0,0,0,0,0,0,0,0,0,0,0
11993, disensor mu siapa yang baik harus belajar ,1,1,1,0,0,0,0,0,1,1,0,0
11994,bukan disensor kali yang coba dibangkitkan kembali tapi disensor orde baru sudah haus lagi,1,0,1,0,0,0,0,0,1,1,0,0
11995, coba kalau adik perempuan kamu di begitukan bisa terima tidak disensor ,1,1,1,0,0,0,0,0,1,1,0,0
11996,disensor dan tiga pekerja disensor komersial diciduk dari sebuah wisma di kecamatan larut utara dan uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
11997, mungkin maksudnya disensor disensor yang bernama sama lai kat ,0,0,0,0,0,0,0,0,0,0,0,0
11998, sementara itu ada yang menyebut dirinya pak ai dakwah eh pemimpin nya korupsi itu tak lebih baik dari partai disensor indonesia ,1,0,0,1,1,0,0,0,0,0,1,0
11999, yang penting tidak seasam kebijakan disensor sih dilan mbak xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 ,0,0,0,0,0,0,0,0,0,0,0,0
12000, disensor banget wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
12001,gogobli beri kemudahan toko obat dan apotek dapat pasokan obat secara online,0,0,0,0,0,0,0,0,0,0,0,0
12002,deklarasi pilihan kepala daerah 2018 aman dan anti hoaks warga jemuran jabon,0,0,0,0,0,0,0,0,0,0,0,0
12003,tahun ini masyarakat adat badui menyerahkan hasil panennya kepada pejabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim seba baduy 2018 direct message,0,0,0,0,0,0,0,0,0,0,0,0
12004,menolak lupa pengusung abraham samad adalah partai demokrasi indonesia perjuangan via kader bernama trimedya panjaitan itulah kenapa komisi pemberantasan korupsi sudah mirip tim sukses jokowi,1,0,0,1,0,0,0,0,1,0,1,0
12005, propaganda agama selalu pemberontakan dipimpin ulama atau ustaz tetapi buktinya tidak pernah ada ulama ustaz yang ditangkap apalagi dibuang ke boven digoel yang ada adalah tahanan nasionalisme dan disensor ada bukti,0,0,0,0,0,0,0,0,0,0,0,0
12006, calon presiden garansi seumur hidup kalau rolex sih garansi seumur hidup ketahuan kelas nya sts,1,0,1,0,0,0,0,0,1,1,0,0
12007, sebawah perubahan menjadi disensor mentol ,0,1,0,0,0,0,0,0,0,0,0,0
12008, si sukmawati itu golongan disensor karena hanya disensor yang tidak suka azan ,1,1,1,0,0,0,0,0,1,1,0,0
12009, in anak sama bapak sama tukang kibul disekolahkan tinggi biar pintar ini yang ada malah tambah disensor bin disensor ,1,1,1,0,0,0,0,0,1,1,0,0
12010, sudah pikun dia pro koruptor,1,0,1,0,0,0,0,0,1,1,0,0
12011, yang bilang pencitraan itu justru sedang melakukan pencitraan itu sendiri tepat kayak prabowo,1,0,1,0,0,0,0,0,1,1,0,0
12012,sementara panjang perjalananmu kelak terlambat muncul di telaga telaga disensor bola matamu kamu menjerit ,0,0,0,0,0,0,0,0,0,0,0,0
12013, disensor memang kamu pada ,1,1,0,1,0,0,0,0,1,0,1,0
12014,deklarasi pilihan kepala daerah 2018 aman dan anti hoaks guru tk balongtani jabon,0,0,0,0,0,0,0,0,0,0,0,0
12015, bantahan dan sangkalan anies sandi tidak bisa membungkam dan menghapus jejak digital bahwa asma dewi adalah senopati andalannya ,1,0,1,0,0,0,0,0,1,1,0,0
12016,haha enggak deng nyaman lah cerita cerita sama sih disensor walaupun dihina terus akhirnya memang disensor tapi senang bisa sedekat sekarang dan tau sebenarnya oped orangnya bagaimana dari semua omongan buruk tentang dia ,0,1,0,0,0,0,0,0,0,0,0,0
12017, xf0 x9f x93 x8c himmler merupakan pimpinan divisi screenshoot dan bese a perwira screenshoot yang lain meyakini bahwa yesus itu bukanlah orang yahudi tetapi orang ras arya ,0,0,0,0,0,0,0,0,0,0,0,0
12018,sebab aku rasa nak cari pengalaman dekat luar ayo man duk terperuk je tak best nak tegak tidak budaya luar ,0,0,0,0,0,0,0,0,0,0,0,0
12019,selain itu kalla grup juga membawahi sekolah islam athirah dan yayasan kalla ,0,0,0,0,0,0,0,0,0,0,0,0
12020,anda memang tidak sepe i diktator yang mengatakan anda diktator dan otoriter itu pasti terkena rabun ayam,1,0,1,0,0,0,1,0,0,1,0,0
12021,ahok keok taipan mengancam akan lengserkan bila reklamasi gagal nih negara diatur oleh jongos dan meneernya hadeuuuh disensor,1,1,1,0,0,0,0,0,1,1,0,0
12022, kenyataanya tuannya akan mengimpor bawang putih dari negara disensor nkl yang 58 konsisten dengan ucapannya haram hukumnya mengonsumsi produk disensor disensor ,1,0,1,0,0,0,0,0,1,1,0,0
12023,ayo pak polisi tangkap dan usir sih raja kodok disensor dari istana sebelum dia dan para disensor cina disensor menghancurkan negara kesatuan republik indonesia ,1,1,0,1,0,1,0,0,0,0,0,1
12024,direct message gue tidak dibalas disensor pulsa hilang oi 70r,1,1,0,1,0,0,0,0,1,0,1,0
12025,ulama mana yang dukung jokowi disensor anti islam cuma samawi satu kolam sama jokowi bukan samawi ,1,0,1,0,1,0,0,0,0,1,0,0
12026,halo pak pemerintahan yang anda pimpin mundur kata sih pak jokowi mundur saja uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
12027,siapa ya kena sentil dari presiden jokowi persiapan asian,0,0,0,0,0,0,0,0,0,0,0,0
12028, dosa fitnah umpama membunuh tak taulah sedar ke tidak yang cina buku xc3 xb1 islam fitnah itu lantaklah dia nih yang konon islam nih apa cerita ,1,0,0,1,1,1,0,0,0,0,1,0
12029,menteri agama jangan hanya omong doang harus mengumumkan ayat rampasan halal allah subhanahu wa taala janjikan rampasan salah harus dibuang,1,0,0,1,1,0,0,0,0,0,1,0
12030, jangan mau dibodohi dengan pihak yang bilang bosan dengan calon presiden jokowi dan prabowo lagi pemilihan presiden bukan saatnya coba coba cari yang baru yang tidak jelas pemilihan presiden adalah harus memilih presiden yang sudah terbukti bekerja untuk kemajuan indonesia dan jokowi sudah membuk,0,0,0,0,0,0,0,0,0,0,0,0
12031,disensor hitam sulawesi ,0,0,0,0,0,0,0,0,0,0,0,0
12032,disensor disensor disensor itu memang biadab tidak ada satu pun disensor disensor yang berbudaya catet itu bukan partai disensor indonesia korbannya ,1,0,0,1,0,1,0,0,0,0,1,0
12033,kunjungi pangandaran kepala kepolisian daerah pelaksanaan pilihan kepala daerah di jabar aman,0,0,0,0,0,0,0,0,0,0,0,0
12035,ustaz partai keadilan sejahtera yudi widiana menilap duit pak bahasa agama juz amp liqo felix kwetiau amp alumni 212 pada diam amp pura pura disensor giliran bu sukma baca puisi pada teriak teriak kesurupan ,1,1,0,1,1,0,0,0,0,0,1,0
12036, tidak bosan apa memaki disensor ,0,0,0,0,0,0,0,0,0,0,0,0
12037, bank kena virus disensor blangsak ,1,1,0,1,0,0,0,0,1,0,1,0
12038,di bumi yang tua ini kenyataan menjadi mimpi dimana bumi yang renta ini disensor pun be ambah tuli tak ada yang bicara apalagi mendengarkan peduli pada sendiri makhluk sosial tanpa sosial dan dan elegi xe2 x80 x94 mendengarkan pigura renata ,0,0,0,0,0,0,0,0,0,0,0,0
12039, ya betul makbul khaleel pelita semua sama kayu jangan kira lah kedai mamak harga yahudi ,0,0,0,0,0,0,0,0,0,0,0,0
12040, kasihan orang yang ditinggalkan akibat teror bom ,0,0,0,0,0,0,0,0,0,0,0,0
12041, karena pak aimu partai demokrasi indonesia perjuangan itu disensor ,1,1,0,1,0,0,0,0,1,0,1,0
12042,disensor cemburu disensor macam sudah kawin ,0,0,0,0,0,0,0,0,0,0,0,0
12043, oke sudah sana sama disensor disensor mu ,0,1,0,0,0,0,0,0,0,0,0,0
12044, sedih gue baca komentarnya menyalahkan army taunya akun bodong disensor sudah ,0,1,0,0,0,0,0,0,0,0,0,0
12045, jalan ampera raya ada tulisan prabowo presiden sekarang presidennya siapa tolong liput ,1,0,1,0,0,0,0,0,1,1,0,0
12046, pernah menonton bagaimana tuan guru bajang mengkritik presiden di acara hari pers nasional itulah cara tuan guru bajang santun dan tidak menyakiti kami mau tuan guru bajang,0,0,0,0,0,0,0,0,0,0,0,0
12047,eh tetapi ya membicarakan pacaran beda agama teman gue o unya beda agama tapi tetap sama keyakinannya masing masing ibunya islam ayahnya kristen bera i tidak apa apa dong ,0,0,0,0,0,0,0,0,0,0,0,0
12048, tidak sama sekali tidak disensor kok nder karena hidup tanpa iya dong itu bagai sayur tanpa garam hambar dan wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
12049, halo oposisi kasih kritikan any body home ,0,0,0,0,0,0,0,0,0,0,0,0
12050, zakat pakai uang juga boleh dan itu anda kasih contoh yang namanya hindu nusantara beda ibadah hari besar dan lain lain dengan hindu india yang surat pemberitahuan tahunan itu tidak akan ditemui dalam islam karena rujukan dalam ibadah sudah pasti kitab suci hadis ijma dan aku,0,0,0,0,0,0,0,0,0,0,0,0
12051, abadi ayo dukung timnas indonesia ,0,0,0,0,0,0,0,0,0,0,0,0
12052,mari cari pemimpin yang berkualitas bukan nyinyir jalanan kayak prabowo uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
12053,bismillaah dari lubuk hati yang paling dalam saya hanya ingin tuan guru bajang kh zainul majdi yang jadi presiden ri berikutnya insya allah diberkahi tuan guru bajang untuk indonesia 2019,0,0,0,0,0,0,0,0,0,0,0,0
12054,saya pendukung ahok tetapi tidak rela beliau jadi gubernur setelah pengkhianatan yang dilakukan sebagian besar warga jakarta uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
12055,pelajar yang tidak melakukan hal demikian bukan bera i disensor justru ia pelajar yang dewasa dalam berpikirnya karena paham apa makna pendidikan baginya ,0,0,0,0,0,0,0,0,0,0,0,0
12056,disensor banget sih punya member uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
12057, disensor disensor kejang kejang,1,0,0,1,0,1,0,0,0,0,1,0
12058, tidak diributkan bagaimana lah orang sudah bikin ribut sedikit tersalurkan rasa geram karena ada menteri prof fannya yang disensor untuk ramaikan komen ,1,1,0,1,0,0,0,0,1,0,1,0
12059,ajak ulama turut menyejukkan suasana jelang pilihan kepala daerah serentak,0,0,0,0,0,0,0,0,0,0,0,0
12060,ini pernyataan paling lucu gue yang bukan anak ekonomi saja nge i masak admin nya bisa kayak begini ,0,0,0,0,0,0,0,0,0,0,0,0
12061,weeaboo tidak ada kelas tidak ada disensor tidak ada expe none for all all for one ,0,0,0,0,0,0,0,0,0,0,0,0
12062, maaf kalau gue tidak punya terlalu banyak kata untuk mencintai kamu kadang gue kayak awan yang selalu disensor cuma kamu lihat tapi itu selalu buat kamu teduh dari panasnya sinar matahari ,0,0,0,0,0,0,0,0,0,0,0,0
12063, sudah tidak sabaaaaaaaaaarrr aahhh ingin berdesah lagi ingin mengemut disensor lagi ingin dijilat tete digigit putingnya sampai klima xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
12064, beli saham bank rakyat indonesia syariah uym iya saya juga bilang begitu ke beberapa kawin pe sama ya bisa saja dengan berbagai cara berbagai pintu pada masuk beli saham bank rakyat indonesia syariah tapi tidak dapat berjemaahnya dan jadi tidak bocor historis tidak bocor sejarah di mana kita juga bocor stasiun,0,0,0,0,0,0,0,0,0,0,0,0
12065,usir cina kembali ke tiongkok uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1
12066, kalau membajak facebook buat kepentingan politik setuju banget facebook di blokir semuanya se indonesia bagus banget mending di blokir dari pada masyarakat indonesia yang di rugikan sekarang kan 2018 2019 musim tahun nya politik mau,0,0,0,0,0,0,0,0,0,0,0,0
12067, hu uh ya lama lama kayak sedikit disensor begitu drama nya wah ekspansi sampai ke cina ini menonton drama nya ,0,0,0,0,0,0,0,0,0,0,0,0
12068, waduuuh pusing baca nya xf0 x9f x98 xb4 disensor nya kelewatan xf0 x9f xa4 xa3 xf0 x9f x98 x82 xf0 x9f x98 x83 ,1,1,1,0,0,0,0,0,1,1,0,0
12069, haha payah disensor kotok ,1,1,1,0,0,0,0,0,1,1,0,0
12070,setya novanto lebih kebal dari madara kayaknya kalau nanti mati juga tinggal edo tensei lagi ,1,0,1,0,0,0,0,0,1,1,0,0
12071,5 210 kendaraan ditilang di operasi patuh jaya pemotor juara pelanggar lalu lintas,0,0,0,0,0,0,0,0,0,0,0,0
12073, orang disensor logikanya juga pasti dangkal kalau situ merasa lebih pintar dari menteri energi dan sumber daya mineral coba ajak debat sumber cuma baca internet terus ditambah tambahkan koar koar seolah paling pintar disensor cabul kibul kerjanya cuma berisik ,1,1,1,0,0,0,0,1,0,1,0,0
12074,3 presiden di sisi promosi untuk asian games 2018 ini baik di media media lokal maupun internasional saya lihat belum ada pergerakan yang sangat signifikan oleh sebab itu saya meminta ini betul betul diperhatikan jokowi pacu promosi asian games ayo,0,0,0,0,0,0,0,0,0,0,0,0
12075,wakil sekretariat jenderal mengaku kaget dengan munculnya deklarasi relawan yang mendukung mantan panglima tentara nasional indonesia dan ketua umum partai kebangkitan bangsa maju dalam pemilihan presiden pemilihan presiden 2019 partai kebangkitan bangsa nomor satu cak imin the next wakil presiden,0,0,0,0,0,0,0,0,0,0,0,0
12076, jangan karena baju minyak beras sedikit hilang hidup yang sesungguhnya 2019 ganti presiden,0,0,0,0,0,0,0,0,0,0,0,0
